,shRNAname,label,score
Bcl2_139_sas,Bcl2_139_sas,0,-6.782908054
Bcl2_1390_sas,Bcl2_1390_sas,0,-7.03127607
Bcl2_1391_sas,Bcl2_1391_sas,0,-7.231219184
Bcl2_1392_sas,Bcl2_1392_sas,0,-6.516625457
Bcl2_1393_sas,Bcl2_1393_sas,0,-7.987565728
Bcl2_1394_sas,Bcl2_1394_sas,0,-6.312854422
Bcl2_1395_sas,Bcl2_1395_sas,0,-5.985592136
Bcl2_1396_sas,Bcl2_1396_sas,0,-3.830464852
Bcl2_1397_sas,Bcl2_1397_sas,0,-7.11860498
Bcl2_1398_sas,Bcl2_1398_sas,1,-2.877443751
Bcl2_1399_sas,Bcl2_1399_sas,0,-4.537644064
Bcl2_140_sas,Bcl2_140_sas,0,-4.673256867
Bcl2_1400_sas,Bcl2_1400_sas,0,-6.60715956
Bcl2_1401_sas,Bcl2_1401_sas,0,-6.284334347
Bcl2_1402_sas,Bcl2_1402_sas,1,-0.926221406
Bcl2_1403_sas,Bcl2_1403_sas,1,-1.871162126
Bcl2_1404_sas,Bcl2_1404_sas,0,-5.84281242
Bcl2_1405_sas,Bcl2_1405_sas,0,-8.078930031
Bcl2_1406_sas,Bcl2_1406_sas,0,-6.662793273
Bcl2_1407_sas,Bcl2_1407_sas,0,-6.620395666
Bcl2_1408_sas,Bcl2_1408_sas,0,-6.309422151
Bcl2_1409_sas,Bcl2_1409_sas,0,-6.754640084
Bcl2_141_sas,Bcl2_141_sas,0,-4.614409345
Bcl2_1410_sas,Bcl2_1410_sas,1,-0.66660258
Bcl2_1411_sas,Bcl2_1411_sas,0,-6.946935152
Bcl2_1412_sas,Bcl2_1412_sas,0,-6.87545815
Bcl2_1413_sas,Bcl2_1413_sas,0,-6.351086343
Bcl2_1414_sas,Bcl2_1414_sas,0,-7.209420433
Bcl2_1415_sas,Bcl2_1415_sas,1,0.025027071
Bcl2_1416_sas,Bcl2_1416_sas,1,1.350930312
Bcl2_1417_sas,Bcl2_1417_sas,1,0.286847695
Bcl2_1418_sas,Bcl2_1418_sas,1,-2.360161991
Bcl2_1419_sas,Bcl2_1419_sas,1,1.167240933
Bcl2_142_sas,Bcl2_142_sas,0,-4.830889049
Bcl2_1420_sas,Bcl2_1420_sas,1,3.219707718
Bcl2_1421_sas,Bcl2_1421_sas,1,0.926472586
Bcl2_1422_sas,Bcl2_1422_sas,1,-0.919859614
Bcl2_1423_sas,Bcl2_1423_sas,0,-3.061329437
Bcl2_1424_sas,Bcl2_1424_sas,0,-8.823082454
Bcl2_1425_sas,Bcl2_1425_sas,0,-3.911259625
Bcl2_1426_sas,Bcl2_1426_sas,0,-6.237866715
Bcl2_1427_sas,Bcl2_1427_sas,0,-9.32826655
Bcl2_1428_sas,Bcl2_1428_sas,0,-8.681759403
Bcl2_1429_sas,Bcl2_1429_sas,0,-7.64691542
Bcl2_143_sas,Bcl2_143_sas,0,-5.93633744
Bcl2_1430_sas,Bcl2_1430_sas,0,-8.766813154
Bcl2_1431_sas,Bcl2_1431_sas,0,-4.667509047
Bcl2_1432_sas,Bcl2_1432_sas,1,-2.561963694
Bcl2_1433_sas,Bcl2_1433_sas,0,-8.334220914
Bcl2_1434_sas,Bcl2_1434_sas,0,-8.105050272
Bcl2_1435_sas,Bcl2_1435_sas,0,-6.657338823
Bcl2_1436_sas,Bcl2_1436_sas,0,-8.336999558
Bcl2_1437_sas,Bcl2_1437_sas,0,-7.636551755
Bcl2_1438_sas,Bcl2_1438_sas,1,-2.381421185
Bcl2_1439_sas,Bcl2_1439_sas,1,-1.610689156
Bcl2_144_sas,Bcl2_144_sas,0,-5.602285572
Bcl2_1440_sas,Bcl2_1440_sas,1,-0.58110959
Bcl2_1441_sas,Bcl2_1441_sas,0,-5.768123608
Bcl2_1442_sas,Bcl2_1442_sas,1,-0.083062101
Bcl2_1443_sas,Bcl2_1443_sas,0,-5.21805211
Bcl2_1444_sas,Bcl2_1444_sas,0,-4.237372337
Bcl2_1445_sas,Bcl2_1445_sas,1,-2.58119298
Bcl2_1446_sas,Bcl2_1446_sas,1,2.938877276
Bcl2_1447_sas,Bcl2_1447_sas,0,-5.391324287
Bcl2_1448_sas,Bcl2_1448_sas,1,1.679882809
Bcl2_1449_sas,Bcl2_1449_sas,1,-2.438230137
Bcl2_145_sas,Bcl2_145_sas,0,-5.636606405
Bcl2_1450_sas,Bcl2_1450_sas,1,-1.159817491
Bcl2_1451_sas,Bcl2_1451_sas,1,-1.55195852
Bcl2_1452_sas,Bcl2_1452_sas,0,-5.581213998
Bcl2_1453_sas,Bcl2_1453_sas,1,1.870861376
Bcl2_1454_sas,Bcl2_1454_sas,1,0.945036914
Bcl2_1455_sas,Bcl2_1455_sas,0,-4.222695593
Bcl2_1456_sas,Bcl2_1456_sas,0,-9.666812451
Bcl2_1457_sas,Bcl2_1457_sas,0,-3.482653722
Bcl2_1458_sas,Bcl2_1458_sas,0,-4.893420682
Bcl2_1459_sas,Bcl2_1459_sas,1,-1.423876211
Bcl2_146_sas,Bcl2_146_sas,0,-3.890679857
Bcl2_1460_sas,Bcl2_1460_sas,0,-4.573415443
Bcl2_1461_sas,Bcl2_1461_sas,1,1.461337223
Bcl2_1462_sas,Bcl2_1462_sas,0,-8.989757256
Bcl2_1463_sas,Bcl2_1463_sas,1,-0.598062276
Bcl2_1464_sas,Bcl2_1464_sas,0,-10.16262198
Bcl2_1465_sas,Bcl2_1465_sas,1,0.32261925
Bcl2_1466_sas,Bcl2_1466_sas,0,-6.221113231
Bcl2_1467_sas,Bcl2_1467_sas,0,-8.797752588
Bcl2_1468_sas,Bcl2_1468_sas,0,-7.892279085
Bcl2_1469_sas,Bcl2_1469_sas,0,-7.501407508
Bcl2_147_sas,Bcl2_147_sas,0,-5.06592848
Bcl2_1470_sas,Bcl2_1470_sas,0,-6.562060656
Bcl2_1471_sas,Bcl2_1471_sas,0,-6.383988751
Bcl2_1472_sas,Bcl2_1472_sas,0,-7.629283017
Bcl2_1473_sas,Bcl2_1473_sas,0,-6.556382641
Bcl2_1474_sas,Bcl2_1474_sas,1,2.021017057
Bcl2_1475_sas,Bcl2_1475_sas,1,-2.287637352
Bcl2_1476_sas,Bcl2_1476_sas,0,-7.011053844
Bcl2_1477_sas,Bcl2_1477_sas,1,0.407871354
Bcl2_1478_sas,Bcl2_1478_sas,0,-7.7960533
Bcl2_1479_sas,Bcl2_1479_sas,0,-7.63339327
Bcl2_148_sas,Bcl2_148_sas,0,-5.189689184
Bcl2_1480_sas,Bcl2_1480_sas,0,-7.790865097
Bcl2_1481_sas,Bcl2_1481_sas,1,-2.720389456
Bcl2_1482_sas,Bcl2_1482_sas,0,-4.656978528
Bcl2_1483_sas,Bcl2_1483_sas,0,-6.570255136
Bcl2_1484_sas,Bcl2_1484_sas,0,-3.836801767
Bcl2_1485_sas,Bcl2_1485_sas,0,-6.97891378
Bcl2_1486_sas,Bcl2_1486_sas,0,-6.084022634
Bcl2_1487_sas,Bcl2_1487_sas,0,-4.749756868
Bcl2_1488_sas,Bcl2_1488_sas,0,-3.600049494
Bcl2_1489_sas,Bcl2_1489_sas,0,-4.330889049
Bcl2_149_sas,Bcl2_149_sas,1,-1.79248125
Bcl2_1490_sas,Bcl2_1490_sas,0,-6.871786094
Bcl2_1491_sas,Bcl2_1491_sas,1,-1.319278293
Bcl2_1492_sas,Bcl2_1492_sas,0,-6.117109339
Bcl2_1493_sas,Bcl2_1493_sas,0,-4.880775616
Bcl2_1494_sas,Bcl2_1494_sas,0,-7.164828105
Bcl2_1495_sas,Bcl2_1495_sas,0,-6.848863891
Bcl2_1496_sas,Bcl2_1496_sas,0,-6.285402219
Bcl2_1497_sas,Bcl2_1497_sas,0,-8.097772614
Bcl2_1498_sas,Bcl2_1498_sas,0,-6.547368753
Bcl2_1499_sas,Bcl2_1499_sas,0,-6.764288101
Bcl2_15_sas,Bcl2_15_sas,0,-6.149174508
Bcl2_150_sas,Bcl2_150_sas,1,-1.79248125
Bcl2_1500_sas,Bcl2_1500_sas,1,0
Bcl2_1501_sas,Bcl2_1501_sas,0,-7.342319528
Bcl2_1502_sas,Bcl2_1502_sas,0,-4.669925001
Bcl2_1503_sas,Bcl2_1503_sas,0,-6.628178068
Bcl2_1504_sas,Bcl2_1504_sas,0,-5.657574781
Bcl2_1505_sas,Bcl2_1505_sas,0,-4.551643904
Bcl2_1506_sas,Bcl2_1506_sas,0,-4.551643904
Bcl2_1507_sas,Bcl2_1507_sas,0,-5.896801655
Bcl2_1508_sas,Bcl2_1508_sas,0,-4.669925001
Bcl2_1509_sas,Bcl2_1509_sas,0,-5.623370299
Bcl2_151_sas,Bcl2_151_sas,0,-5.42470255
Bcl2_1510_sas,Bcl2_1510_sas,0,-5.807124864
Bcl2_1511_sas,Bcl2_1511_sas,0,-5.000704097
Bcl2_1512_sas,Bcl2_1512_sas,0,-3.89395128
Bcl2_1513_sas,Bcl2_1513_sas,0,-5.250918592
Bcl2_1514_sas,Bcl2_1514_sas,0,-5.146160816
Bcl2_1515_sas,Bcl2_1515_sas,0,-6.179600243
Bcl2_1516_sas,Bcl2_1516_sas,1,-2.29248125
Bcl2_1517_sas,Bcl2_1517_sas,1,-2.79248125
Bcl2_1518_sas,Bcl2_1518_sas,0,-5.167695177
Bcl2_1519_sas,Bcl2_1519_sas,0,-5.399640811
Bcl2_152_sas,Bcl2_152_sas,0,-5.007707526
Bcl2_1520_sas,Bcl2_1520_sas,0,-3.192571695
Bcl2_1521_sas,Bcl2_1521_sas,0,-5.337096134
Bcl2_1522_sas,Bcl2_1522_sas,0,-6.368940538
Bcl2_1523_sas,Bcl2_1523_sas,0,-5.735329437
Bcl2_1524_sas,Bcl2_1524_sas,0,-7.130827108
Bcl2_1525_sas,Bcl2_1525_sas,0,-5.667695177
Bcl2_1526_sas,Bcl2_1526_sas,0,-7.144144671
Bcl2_1527_sas,Bcl2_1527_sas,0,-6.830889049
Bcl2_1528_sas,Bcl2_1528_sas,0,-7.326086377
Bcl2_1529_sas,Bcl2_1529_sas,0,-6.126332716
Bcl2_153_sas,Bcl2_153_sas,1,-2.484351935
Bcl2_1530_sas,Bcl2_1530_sas,0,-6.18643253
Bcl2_1531_sas,Bcl2_1531_sas,0,-5.999295215
Bcl2_1532_sas,Bcl2_1532_sas,0,-5.437093215
Bcl2_1533_sas,Bcl2_1533_sas,0,-7.787740079
Bcl2_1534_sas,Bcl2_1534_sas,0,-7.444466733
Bcl2_1535_sas,Bcl2_1535_sas,0,-7.990516029
Bcl2_1536_sas,Bcl2_1536_sas,0,-5.861606991
Bcl2_1537_sas,Bcl2_1537_sas,0,-4.949489602
Bcl2_1538_sas,Bcl2_1538_sas,1,-2.197862012
Bcl2_1539_sas,Bcl2_1539_sas,0,-7.436625921
Bcl2_154_sas,Bcl2_154_sas,0,-6.203235384
Bcl2_1540_sas,Bcl2_1540_sas,0,-8.038877273
Bcl2_1541_sas,Bcl2_1541_sas,1,0.420788331
Bcl2_1542_sas,Bcl2_1542_sas,1,-0.405151128
Bcl2_1543_sas,Bcl2_1543_sas,0,-5.71805211
Bcl2_1544_sas,Bcl2_1544_sas,1,3.0567258
Bcl2_1545_sas,Bcl2_1545_sas,1,-1.885232733
Bcl2_1546_sas,Bcl2_1546_sas,0,-8.883393846
Bcl2_1547_sas,Bcl2_1547_sas,0,-3.954925118
Bcl2_1548_sas,Bcl2_1548_sas,0,-6.837592607
Bcl2_1549_sas,Bcl2_1549_sas,0,-7.235234115
Bcl2_155_sas,Bcl2_155_sas,0,-5.672147954
Bcl2_1550_sas,Bcl2_1550_sas,1,-0.355076369
Bcl2_1551_sas,Bcl2_1551_sas,0,-8.869181396
Bcl2_1552_sas,Bcl2_1552_sas,0,-3.304887003
Bcl2_1553_sas,Bcl2_1553_sas,0,-6.372416919
Bcl2_1554_sas,Bcl2_1554_sas,0,-5.182682783
Bcl2_1555_sas,Bcl2_1555_sas,0,-8.181776513
Bcl2_1556_sas,Bcl2_1556_sas,0,-3.464641073
Bcl2_1557_sas,Bcl2_1557_sas,1,-2.126280157
Bcl2_1558_sas,Bcl2_1558_sas,1,-1.888585958
Bcl2_1559_sas,Bcl2_1559_sas,0,-7.317348813
Bcl2_156_sas,Bcl2_156_sas,0,-3.350219859
Bcl2_1560_sas,Bcl2_1560_sas,0,-4.216970037
Bcl2_1561_sas,Bcl2_1561_sas,1,1.170095151
Bcl2_1562_sas,Bcl2_1562_sas,1,1.946933842
Bcl2_1563_sas,Bcl2_1563_sas,0,-8.575538008
Bcl2_1564_sas,Bcl2_1564_sas,0,-7.331032159
Bcl2_1565_sas,Bcl2_1565_sas,0,-4.909291089
Bcl2_1566_sas,Bcl2_1566_sas,0,-8.244986682
Bcl2_1567_sas,Bcl2_1567_sas,0,-7.341277871
Bcl2_1568_sas,Bcl2_1568_sas,0,-7.290394263
Bcl2_1569_sas,Bcl2_1569_sas,0,-3.553951637
Bcl2_157_sas,Bcl2_157_sas,0,-3
Bcl2_1570_sas,Bcl2_1570_sas,0,-7.27420025
Bcl2_1571_sas,Bcl2_1571_sas,0,-5.419601894
Bcl2_1572_sas,Bcl2_1572_sas,0,-3.003528549
Bcl2_1573_sas,Bcl2_1573_sas,0,-6.449300694
Bcl2_1574_sas,Bcl2_1574_sas,0,-8.381411605
Bcl2_1575_sas,Bcl2_1575_sas,0,-7.575825415
Bcl2_1576_sas,Bcl2_1576_sas,0,-5.330889049
Bcl2_1577_sas,Bcl2_1577_sas,0,-7.449489602
Bcl2_1578_sas,Bcl2_1578_sas,0,-7.027386939
Bcl2_1579_sas,Bcl2_1579_sas,0,-7.892317423
Bcl2_158_sas,Bcl2_158_sas,0,-5.445891852
Bcl2_1580_sas,Bcl2_1580_sas,0,-7.885847895
Bcl2_1581_sas,Bcl2_1581_sas,0,-6.011357287
Bcl2_1582_sas,Bcl2_1582_sas,0,-6.040408764
Bcl2_1583_sas,Bcl2_1583_sas,0,-4.696158711
Bcl2_1584_sas,Bcl2_1584_sas,1,-2.458153011
Bcl2_1585_sas,Bcl2_1585_sas,0,-6.471806851
Bcl2_1586_sas,Bcl2_1586_sas,0,-6.820178962
Bcl2_1587_sas,Bcl2_1587_sas,0,-5.425793756
Bcl2_1588_sas,Bcl2_1588_sas,0,-7.297249782
Bcl2_1589_sas,Bcl2_1589_sas,0,-7.306491825
Bcl2_159_sas,Bcl2_159_sas,1,-0.926626316
Bcl2_1590_sas,Bcl2_1590_sas,0,-6.457939689
Bcl2_1591_sas,Bcl2_1591_sas,0,-7.343961193
Bcl2_1592_sas,Bcl2_1592_sas,0,-7.412230793
Bcl2_1593_sas,Bcl2_1593_sas,0,-5.941321525
Bcl2_1594_sas,Bcl2_1594_sas,0,-8.21779444
Bcl2_1595_sas,Bcl2_1595_sas,0,-7.446081655
Bcl2_1596_sas,Bcl2_1596_sas,0,-7.420192275
Bcl2_1597_sas,Bcl2_1597_sas,0,-6.092799081
Bcl2_1598_sas,Bcl2_1598_sas,0,-7.560118939
Bcl2_1599_sas,Bcl2_1599_sas,0,-4.400234268
Bcl2_16_sas,Bcl2_16_sas,1,-2.074080514
Bcl2_160_sas,Bcl2_160_sas,1,-1.695624578
Bcl2_1600_sas,Bcl2_1600_sas,0,-8.111114441
Bcl2_1601_sas,Bcl2_1601_sas,0,-7.264318622
Bcl2_1602_sas,Bcl2_1602_sas,0,-7.608069778
Bcl2_1603_sas,Bcl2_1603_sas,0,-8.359747889
Bcl2_1604_sas,Bcl2_1604_sas,0,-7.576934328
Bcl2_1605_sas,Bcl2_1605_sas,0,-7.112980264
Bcl2_1606_sas,Bcl2_1606_sas,0,-7.234348382
Bcl2_1607_sas,Bcl2_1607_sas,0,-7.132028842
Bcl2_1608_sas,Bcl2_1608_sas,0,-8.731283088
Bcl2_1609_sas,Bcl2_1609_sas,0,-7.955321365
Bcl2_161_sas,Bcl2_161_sas,0,-5.206813965
Bcl2_1610_sas,Bcl2_1610_sas,0,-8.120861262
Bcl2_1611_sas,Bcl2_1611_sas,0,-7.124112045
Bcl2_1612_sas,Bcl2_1612_sas,0,-6.009100089
Bcl2_1613_sas,Bcl2_1613_sas,0,-4.549792473
Bcl2_1614_sas,Bcl2_1614_sas,0,-7.243480343
Bcl2_1615_sas,Bcl2_1615_sas,0,-7.511313945
Bcl2_1616_sas,Bcl2_1616_sas,0,-5.418551133
Bcl2_1617_sas,Bcl2_1617_sas,0,-7.78299728
Bcl2_1618_sas,Bcl2_1618_sas,0,-8.285283644
Bcl2_1619_sas,Bcl2_1619_sas,0,-7.519373778
Bcl2_162_sas,Bcl2_162_sas,0,-5.038407799
Bcl2_1620_sas,Bcl2_1620_sas,0,-7.592670027
Bcl2_1621_sas,Bcl2_1621_sas,0,-3.894016557
Bcl2_1622_sas,Bcl2_1622_sas,0,-6.70436389
Bcl2_1623_sas,Bcl2_1623_sas,0,-5.344125155
Bcl2_1624_sas,Bcl2_1624_sas,0,-6.195621795
Bcl2_1625_sas,Bcl2_1625_sas,0,-6.237613389
Bcl2_1626_sas,Bcl2_1626_sas,0,-6.434411277
Bcl2_1627_sas,Bcl2_1627_sas,0,-6.756123321
Bcl2_1628_sas,Bcl2_1628_sas,0,-6.562060656
Bcl2_1629_sas,Bcl2_1629_sas,0,-6.685411803
Bcl2_163_sas,Bcl2_163_sas,0,-4.430543453
Bcl2_1630_sas,Bcl2_1630_sas,0,-6.321928095
Bcl2_1631_sas,Bcl2_1631_sas,0,-5.810339021
Bcl2_1632_sas,Bcl2_1632_sas,0,-6.301929061
Bcl2_1633_sas,Bcl2_1633_sas,0,-6.705358167
Bcl2_1634_sas,Bcl2_1634_sas,0,-5.369890305
Bcl2_1635_sas,Bcl2_1635_sas,0,-6.490426803
Bcl2_1636_sas,Bcl2_1636_sas,0,-6.354541906
Bcl2_1637_sas,Bcl2_1637_sas,0,-6.952317311
Bcl2_1638_sas,Bcl2_1638_sas,0,-5.590576128
Bcl2_1639_sas,Bcl2_1639_sas,0,-5.421175172
Bcl2_164_sas,Bcl2_164_sas,0,-5.149604009
Bcl2_1640_sas,Bcl2_1640_sas,0,-8.214286409
Bcl2_1641_sas,Bcl2_1641_sas,0,-7.115197888
Bcl2_1642_sas,Bcl2_1642_sas,0,-4.725605556
Bcl2_1643_sas,Bcl2_1643_sas,0,-3.229240457
Bcl2_1644_sas,Bcl2_1644_sas,0,-5.60715956
Bcl2_1645_sas,Bcl2_1645_sas,0,-3.599574412
Bcl2_1646_sas,Bcl2_1646_sas,0,-6.94208526
Bcl2_1647_sas,Bcl2_1647_sas,0,-7.829635621
Bcl2_1648_sas,Bcl2_1648_sas,0,-6.560118939
Bcl2_1649_sas,Bcl2_1649_sas,0,-7.672147954
Bcl2_165_sas,Bcl2_165_sas,0,-6.178776002
Bcl2_1650_sas,Bcl2_1650_sas,1,-1.715763726
Bcl2_1651_sas,Bcl2_1651_sas,0,-4.538407799
Bcl2_1652_sas,Bcl2_1652_sas,0,-5.700973062
Bcl2_1653_sas,Bcl2_1653_sas,0,-5.657574781
Bcl2_1654_sas,Bcl2_1654_sas,0,-6.787533232
Bcl2_1655_sas,Bcl2_1655_sas,0,-6.730739724
Bcl2_1656_sas,Bcl2_1656_sas,0,-8.408166852
Bcl2_1657_sas,Bcl2_1657_sas,0,-8.11045365
Bcl2_1658_sas,Bcl2_1658_sas,0,-6.533885229
Bcl2_1659_sas,Bcl2_1659_sas,0,-8.458289637
Bcl2_166_sas,Bcl2_166_sas,1,-2.981737062
Bcl2_1660_sas,Bcl2_1660_sas,0,-6.471806851
Bcl2_1661_sas,Bcl2_1661_sas,1,-1.135993941
Bcl2_1662_sas,Bcl2_1662_sas,0,-7.123741267
Bcl2_1663_sas,Bcl2_1663_sas,0,-9.32122331
Bcl2_1664_sas,Bcl2_1664_sas,0,-7.800885394
Bcl2_1665_sas,Bcl2_1665_sas,0,-5.903520902
Bcl2_1666_sas,Bcl2_1666_sas,0,-8.764322437
Bcl2_1667_sas,Bcl2_1667_sas,0,-7.672269324
Bcl2_1668_sas,Bcl2_1668_sas,0,-8.008088572
Bcl2_1669_sas,Bcl2_1669_sas,0,-8.731283088
Bcl2_167_sas,Bcl2_167_sas,1,-0.849206177
Bcl2_1670_sas,Bcl2_1670_sas,0,-8.798517055
Bcl2_1671_sas,Bcl2_1671_sas,0,-7.024839205
Bcl2_1672_sas,Bcl2_1672_sas,0,-3.49366754
Bcl2_1673_sas,Bcl2_1673_sas,0,-8.929087655
Bcl2_1674_sas,Bcl2_1674_sas,0,-8.297344541
Bcl2_1675_sas,Bcl2_1675_sas,0,-7.813766942
Bcl2_1676_sas,Bcl2_1676_sas,0,-7.258650151
Bcl2_1677_sas,Bcl2_1677_sas,0,-7.110264741
Bcl2_1678_sas,Bcl2_1678_sas,0,-6.685888322
Bcl2_1679_sas,Bcl2_1679_sas,0,-4.750918592
Bcl2_168_sas,Bcl2_168_sas,0,-5.949489602
Bcl2_1680_sas,Bcl2_1680_sas,0,-6.845490051
Bcl2_1681_sas,Bcl2_1681_sas,0,-7.089332426
Bcl2_1682_sas,Bcl2_1682_sas,0,-5.972356031
Bcl2_1683_sas,Bcl2_1683_sas,0,-6.732017576
Bcl2_1684_sas,Bcl2_1684_sas,0,-6.289657969
Bcl2_1685_sas,Bcl2_1685_sas,0,-5.127092518
Bcl2_1686_sas,Bcl2_1686_sas,0,-6.414861368
Bcl2_1687_sas,Bcl2_1687_sas,0,-5.081824838
Bcl2_1688_sas,Bcl2_1688_sas,0,-7.267455384
Bcl2_1689_sas,Bcl2_1689_sas,0,-3.348483763
Bcl2_169_sas,Bcl2_169_sas,0,-6.915703109
Bcl2_1690_sas,Bcl2_1690_sas,0,-6.280405234
Bcl2_1691_sas,Bcl2_1691_sas,1,-1.68250415
Bcl2_1692_sas,Bcl2_1692_sas,1,-0.137435635
Bcl2_1693_sas,Bcl2_1693_sas,0,-5.230739724
Bcl2_1694_sas,Bcl2_1694_sas,0,-7.900020208
Bcl2_1695_sas,Bcl2_1695_sas,1,-2.428545859
Bcl2_1696_sas,Bcl2_1696_sas,1,2.58856055
Bcl2_1697_sas,Bcl2_1697_sas,0,-8.619799265
Bcl2_1698_sas,Bcl2_1698_sas,1,-0.344273746
Bcl2_1699_sas,Bcl2_1699_sas,0,-9.057943477
Bcl2_17_sas,Bcl2_17_sas,1,-2.850219859
Bcl2_170_sas,Bcl2_170_sas,0,-6.366295718
Bcl2_1700_sas,Bcl2_1700_sas,0,-8.121586992
Bcl2_1701_sas,Bcl2_1701_sas,1,1.643467397
Bcl2_1702_sas,Bcl2_1702_sas,1,3.842815278
Bcl2_1703_sas,Bcl2_1703_sas,1,1.476984505
Bcl2_1704_sas,Bcl2_1704_sas,0,-8.959929213
Bcl2_1705_sas,Bcl2_1705_sas,0,-8.584668924
Bcl2_1706_sas,Bcl2_1706_sas,0,-7.773432162
Bcl2_1707_sas,Bcl2_1707_sas,0,-8.23468577
Bcl2_1708_sas,Bcl2_1708_sas,0,-4.240991426
Bcl2_1709_sas,Bcl2_1709_sas,0,-7.428261397
Bcl2_171_sas,Bcl2_171_sas,0,-4.56592848
Bcl2_1710_sas,Bcl2_1710_sas,0,-7.297337252
Bcl2_1711_sas,Bcl2_1711_sas,0,-8.286364914
Bcl2_1712_sas,Bcl2_1712_sas,0,-7.796111711
Bcl2_1713_sas,Bcl2_1713_sas,0,-8.947592368
Bcl2_1714_sas,Bcl2_1714_sas,0,-7.33521748
Bcl2_1715_sas,Bcl2_1715_sas,0,-7.749829531
Bcl2_1716_sas,Bcl2_1716_sas,0,-6.348701004
Bcl2_1717_sas,Bcl2_1717_sas,0,-6.640965013
Bcl2_1718_sas,Bcl2_1718_sas,0,-6.02219706
Bcl2_1719_sas,Bcl2_1719_sas,1,2.204382412
Bcl2_172_sas,Bcl2_172_sas,0,-6.450999093
Bcl2_1720_sas,Bcl2_1720_sas,0,-7.765721192
Bcl2_1721_sas,Bcl2_1721_sas,0,-7.860923419
Bcl2_1722_sas,Bcl2_1722_sas,0,-7.495716635
Bcl2_1723_sas,Bcl2_1723_sas,0,-8.079285122
Bcl2_1724_sas,Bcl2_1724_sas,0,-7.876033492
Bcl2_1725_sas,Bcl2_1725_sas,0,-5.604054098
Bcl2_1726_sas,Bcl2_1726_sas,0,-6.403792463
Bcl2_1727_sas,Bcl2_1727_sas,0,-7.679050854
Bcl2_1728_sas,Bcl2_1728_sas,1,-1.837216905
Bcl2_1729_sas,Bcl2_1729_sas,0,-9.177055804
Bcl2_173_sas,Bcl2_173_sas,1,0.41624445
Bcl2_1730_sas,Bcl2_1730_sas,0,-8.842826107
Bcl2_1731_sas,Bcl2_1731_sas,0,-8.426276946
Bcl2_1732_sas,Bcl2_1732_sas,0,-7.784185906
Bcl2_1733_sas,Bcl2_1733_sas,0,-8.557054164
Bcl2_1734_sas,Bcl2_1734_sas,0,-8.567794528
Bcl2_1735_sas,Bcl2_1735_sas,0,-5.591197177
Bcl2_1736_sas,Bcl2_1736_sas,0,-3.902720301
Bcl2_1737_sas,Bcl2_1737_sas,0,-3.834451509
Bcl2_1738_sas,Bcl2_1738_sas,0,-9.491878143
Bcl2_1739_sas,Bcl2_1739_sas,1,0.763637707
Bcl2_174_sas,Bcl2_174_sas,0,-6.857927385
Bcl2_1740_sas,Bcl2_1740_sas,0,-8.373932583
Bcl2_1741_sas,Bcl2_1741_sas,0,-8.013337362
Bcl2_1742_sas,Bcl2_1742_sas,0,-4.424011776
Bcl2_1743_sas,Bcl2_1743_sas,0,-8.670629099
Bcl2_1744_sas,Bcl2_1744_sas,1,-1.085920831
Bcl2_1745_sas,Bcl2_1745_sas,0,-7.018086806
Bcl2_1746_sas,Bcl2_1746_sas,0,-6.570255136
Bcl2_1747_sas,Bcl2_1747_sas,0,-3.345406412
Bcl2_1748_sas,Bcl2_1748_sas,0,-7.157008352
Bcl2_1749_sas,Bcl2_1749_sas,0,-5.20416487
Bcl2_175_sas,Bcl2_175_sas,0,-6.906690193
Bcl2_1750_sas,Bcl2_1750_sas,0,-6.491764036
Bcl2_1751_sas,Bcl2_1751_sas,0,-7.268396794
Bcl2_1752_sas,Bcl2_1752_sas,0,-6.790541432
Bcl2_1753_sas,Bcl2_1753_sas,0,-7.173152978
Bcl2_1754_sas,Bcl2_1754_sas,0,-6.712607952
Bcl2_1755_sas,Bcl2_1755_sas,0,-7.927774921
Bcl2_1756_sas,Bcl2_1756_sas,0,-8.15222914
Bcl2_1757_sas,Bcl2_1757_sas,0,-5.474183616
Bcl2_1758_sas,Bcl2_1758_sas,0,-7.470202684
Bcl2_1759_sas,Bcl2_1759_sas,0,-6.124890058
Bcl2_176_sas,Bcl2_176_sas,1,-0.689998576
Bcl2_1760_sas,Bcl2_1760_sas,0,-6.754640084
Bcl2_1761_sas,Bcl2_1761_sas,0,-7.366295718
Bcl2_1762_sas,Bcl2_1762_sas,0,-7.124037905
Bcl2_1763_sas,Bcl2_1763_sas,0,-6.644577177
Bcl2_1764_sas,Bcl2_1764_sas,0,-6.245926548
Bcl2_1765_sas,Bcl2_1765_sas,0,-6.577092605
Bcl2_1766_sas,Bcl2_1766_sas,0,-7.026114197
Bcl2_1767_sas,Bcl2_1767_sas,0,-5.735329437
Bcl2_1768_sas,Bcl2_1768_sas,0,-6.361830472
Bcl2_1769_sas,Bcl2_1769_sas,0,-6.303665157
Bcl2_177_sas,Bcl2_177_sas,0,-3.131100493
Bcl2_1770_sas,Bcl2_1770_sas,1,-2.325079605
Bcl2_1771_sas,Bcl2_1771_sas,0,-7.410338798
Bcl2_1772_sas,Bcl2_1772_sas,0,-6.258957696
Bcl2_1773_sas,Bcl2_1773_sas,0,-4.794005927
Bcl2_1774_sas,Bcl2_1774_sas,0,-7.015936738
