"shRNAname","x"
"Bcl2_1869_sas",0
"Bcl2_187_sas",0
"Bcl2_1870_sas",0
"Bcl2_1871_sas",0
"Bcl2_1872_sas",0
"Bcl2_1873_sas",0
"Bcl2_1874_sas",0
"Bcl2_1875_sas",0
"Bcl2_1876_sas",1
"Bcl2_1877_sas",0
"Bcl2_1878_sas",0
"Bcl2_1879_sas",0
"Bcl2_188_sas",0
"Bcl2_1880_sas",1
"Bcl2_1881_sas",0
"Bcl2_1882_sas",0
"Bcl2_1883_sas",0
"Bcl2_1884_sas",0
"Bcl2_1885_sas",0
"Bcl2_1886_sas",0
"Bcl2_1887_sas",0
"Bcl2_1888_sas",0
"Bcl2_1889_sas",0
"Bcl2_189_sas",0
"Bcl2_1890_sas",0
"Bcl2_1891_sas",0
"Bcl2_1892_sas",0
"Bcl2_1893_sas",0
"Bcl2_1894_sas",0
"Bcl2_1895_sas",0
"Bcl2_1896_sas",0
"Bcl2_1897_sas",0
"Bcl2_1898_sas",0
"Bcl2_1899_sas",0
"Bcl2_19_sas",0
"Bcl2_190_sas",1
"Bcl2_1900_sas",0
"Bcl2_1901_sas",0
"Bcl2_1902_sas",0
"Bcl2_1903_sas",0
"Bcl2_1904_sas",0
"Bcl2_1905_sas",0
"Bcl2_1906_sas",0
"Bcl2_1907_sas",0
"Bcl2_1908_sas",0
"Bcl2_1909_sas",1
"Bcl2_191_sas",0
"Bcl2_1910_sas",1
"Bcl2_1911_sas",0
"Bcl2_1912_sas",0
"Bcl2_1913_sas",0
"Bcl2_1914_sas",0
"Bcl2_1915_sas",0
"Bcl2_1916_sas",1
"Bcl2_1917_sas",0
"Bcl2_1918_sas",0
"Bcl2_1919_sas",0
"Bcl2_192_sas",0
"Bcl2_1920_sas",1
"Bcl2_1921_sas",0
"Bcl2_1922_sas",1
"Bcl2_1923_sas",0
"Bcl2_1924_sas",1
"Bcl2_1925_sas",1
"Bcl2_1926_sas",0
"Bcl2_1927_sas",0
"Bcl2_1928_sas",0
"Bcl2_1929_sas",0
"Bcl2_193_sas",0
"Bcl2_1930_sas",0
"Bcl2_1931_sas",1
"Bcl2_1932_sas",0
"Bcl2_1933_sas",0
"Bcl2_1934_sas",0
"Bcl2_1935_sas",0
"Bcl2_1936_sas",0
"Bcl2_1937_sas",0
"Bcl2_1938_sas",0
"Bcl2_1939_sas",0
"Bcl2_194_sas",0
"Bcl2_1940_sas",0
"Bcl2_1941_sas",0
"Bcl2_1942_sas",1
"Bcl2_1943_sas",0
"Bcl2_1944_sas",1
"Bcl2_1945_sas",0
"Bcl2_1946_sas",0
"Bcl2_1947_sas",0
"Bcl2_1948_sas",0
"Bcl2_1949_sas",0
"Bcl2_195_sas",0
"Bcl2_1950_sas",0
"Bcl2_1951_sas",0
"Bcl2_196_sas",1
"Bcl2_197_sas",0
"Bcl2_198_sas",0
"Bcl2_199_sas",1
"Bcl2_20_sas",0
"Bcl2_200_sas",1
"Bcl2_201_sas",0
"Bcl2_202_sas",1
"Bcl2_203_sas",1
"Bcl2_204_sas",1
"Bcl2_205_sas",0
"Bcl2_206_sas",0
"Bcl2_207_sas",1
"Bcl2_208_sas",1
"Bcl2_209_sas",0
"Bcl2_21_sas",0
"Bcl2_210_sas",1
"Bcl2_211_sas",1
"Bcl2_212_sas",1
"Bcl2_213_sas",1
"Bcl2_214_sas",1
"Bcl2_215_sas",0
"Bcl2_216_sas",1
"Bcl2_217_sas",0
"Bcl2_218_sas",0
"Bcl2_219_sas",0
"Bcl2_22_sas",0
"Bcl2_220_sas",0
"Bcl2_221_sas",0
"Bcl2_222_sas",0
"Bcl2_223_sas",0
"Bcl2_224_sas",0
"Bcl2_225_sas",0
"Bcl2_226_sas",0
"Bcl2_227_sas",0
"Bcl2_228_sas",0
"Bcl2_229_sas",0
"Bcl2_23_sas",0
"Bcl2_230_sas",0
"Bcl2_231_sas",0
"Bcl2_232_sas",0
"Bcl2_233_sas",0
"Bcl2_234_sas",0
"Bcl2_235_sas",1
"Bcl2_236_sas",0
"Bcl2_237_sas",0
"Bcl2_238_sas",0
"Bcl2_239_sas",0
"Bcl2_24_sas",0
"Bcl2_240_sas",0
"Bcl2_241_sas",0
"Bcl2_242_sas",0
"Bcl2_243_sas",0
"Bcl2_244_sas",0
"Bcl2_245_sas",0
"Bcl2_246_sas",0
"Bcl2_247_sas",0
"Bcl2_248_sas",0
"Bcl2_249_sas",0
"Bcl2_25_sas",0
"Bcl2_250_sas",0
"Bcl2_251_sas",0
"Bcl2_252_sas",0
"Bcl2_253_sas",0
"Bcl2_254_sas",0
"Bcl2_255_sas",0
"Bcl2_256_sas",0
"Bcl2_257_sas",0
"Bcl2_258_sas",0
"Bcl2_259_sas",0
"Bcl2_26_sas",0
"Bcl2_260_sas",0
"Bcl2_261_sas",0
"Bcl2_262_sas",0
"Bcl2_263_sas",0
"Bcl2_264_sas",0
"Bcl2_265_sas",0
"Bcl2_266_sas",0
"Bcl2_267_sas",0
"Bcl2_268_sas",0
"Bcl2_269_sas",0
"Bcl2_27_sas",0
"Bcl2_270_sas",0
"Bcl2_271_sas",0
"Bcl2_272_sas",0
"Bcl2_273_sas",0
"Bcl2_274_sas",0
"Bcl2_275_sas",0
"Bcl2_276_sas",0
"Bcl2_277_sas",0
"Bcl2_278_sas",0
"Bcl2_279_sas",0
"Bcl2_28_sas",0
"Bcl2_280_sas",0
"Bcl2_281_sas",0
"Bcl2_282_sas",0
"Bcl2_283_sas",0
"Bcl2_284_sas",0
"Bcl2_285_sas",0
"Bcl2_286_sas",0
"Bcl2_287_sas",0
"Bcl2_288_sas",0
"Bcl2_289_sas",0
"Bcl2_29_sas",0
"Bcl2_290_sas",0
"Bcl2_291_sas",0
"Bcl2_292_sas",0
"Bcl2_293_sas",0
"Bcl2_294_sas",0
"Bcl2_295_sas",0
"Bcl2_296_sas",0
"Bcl2_297_sas",0
"Bcl2_298_sas",0
"Bcl2_299_sas",0
"Bcl2_30_sas",0
"Bcl2_300_sas",0
"Bcl2_301_sas",0
"Bcl2_302_sas",1
"Bcl2_303_sas",0
"Bcl2_304_sas",0
"Bcl2_305_sas",0
"Bcl2_306_sas",0
"Bcl2_307_sas",0
"Bcl2_308_sas",0
"Bcl2_309_sas",0
"Bcl2_31_sas",0
"Bcl2_310_sas",0
"Bcl2_311_sas",0
"Bcl2_312_sas",0
"Bcl2_313_sas",0
"Bcl2_314_sas",0
"Bcl2_315_sas",0
"Bcl2_316_sas",0
"Bcl2_317_sas",0
"Bcl2_318_sas",0
"Bcl2_319_sas",0
"Bcl2_32_sas",0
"Bcl2_320_sas",0
"Bcl2_321_sas",0
"Bcl2_322_sas",0
"Bcl2_323_sas",1
"Bcl2_324_sas",0
"Bcl2_325_sas",0
"Bcl2_326_sas",0
"Bcl2_328_sas",1
"Bcl2_329_sas",1
"Bcl2_33_sas",0
"Bcl2_330_sas",1
"Bcl2_331_sas",0
"Bcl2_332_sas",0
"Bcl2_333_sas",0
"Bcl2_334_sas",1
"Bcl2_335_sas",0
"Bcl2_336_sas",1
"Bcl2_337_sas",1
"Bcl2_338_sas",1
"Bcl2_339_sas",1
"Bcl2_34_sas",0
"Bcl2_340_sas",1
"Bcl2_341_sas",0
"Bcl2_342_sas",0
"Bcl2_343_sas",0
"Bcl2_344_sas",0
"Bcl2_345_sas",0
"Bcl2_346_sas",0
"Bcl2_347_sas",0
"Bcl2_348_sas",1
"Bcl2_349_sas",0
"Bcl2_35_sas",0
"Bcl2_350_sas",1
"Bcl2_351_sas",0
"Bcl2_352_sas",1
"Bcl2_353_sas",1
"Bcl2_354_sas",0
"Bcl2_355_sas",0
"Bcl2_356_sas",0
"Bcl2_357_sas",0
"Bcl2_358_sas",0
"Bcl2_359_sas",0
"Bcl2_36_sas",0
"Bcl2_360_sas",0
"Bcl2_361_sas",0
"Bcl2_362_sas",1
"Bcl2_363_sas",0
"Bcl2_364_sas",0
"Bcl2_365_sas",0
"Bcl2_366_sas",0
"Bcl2_367_sas",0
"Bcl2_368_sas",0
"Bcl2_369_sas",1
"Bcl2_37_sas",1
"Bcl2_370_sas",0
"Bcl2_371_sas",0
"Bcl2_372_sas",1
"Bcl2_373_sas",0
"Bcl2_374_sas",0
"Bcl2_375_sas",0
"Bcl2_376_sas",0
"Bcl2_378_sas",0
"Bcl2_379_sas",0
"Bcl2_38_sas",0
"Bcl2_380_sas",0
"Bcl2_381_sas",0
"Bcl2_382_sas",0
"Bcl2_383_sas",1
"Bcl2_384_sas",1
"Bcl2_385_sas",0
"Bcl2_386_sas",1
"Bcl2_387_sas",0
"Bcl2_388_sas",0
"Bcl2_389_sas",1
"Bcl2_39_sas",0
"Bcl2_390_sas",0
"Bcl2_391_sas",1
"Bcl2_392_sas",0
"Bcl2_393_sas",0
"Bcl2_394_sas",0
"Bcl2_395_sas",0
"Bcl2_396_sas",0
"Bcl2_397_sas",0
"Bcl2_398_sas",0
"Bcl2_399_sas",0
"Bcl2_40_sas",0
"Bcl2_400_sas",0
"Bcl2_401_sas",0
"Bcl2_402_sas",1
"Bcl2_403_sas",0
"Bcl2_404_sas",0
"Bcl2_405_sas",0
"Bcl2_406_sas",0
"Bcl2_407_sas",0
"Bcl2_408_sas",0
"Bcl2_409_sas",0
"Bcl2_41_sas",0
"Bcl2_410_sas",0
"Bcl2_411_sas",0
"Bcl2_412_sas",0
"Bcl2_413_sas",0
"Bcl2_414_sas",0
"Bcl2_415_sas",0
"Bcl2_416_sas",0
"Bcl2_417_sas",0
"Bcl2_418_sas",0
"Bcl2_419_sas",0
"Bcl2_42_sas",0
"Bcl2_420_sas",0
"Bcl2_421_sas",0
"Bcl2_422_sas",0
"Bcl2_423_sas",0
"Bcl2_424_sas",0
"Bcl2_425_sas",0
"Bcl2_426_sas",0
"Bcl2_427_sas",0
"Bcl2_428_sas",0
"Bcl2_429_sas",0
"Bcl2_43_sas",0
"Bcl2_430_sas",0
"Bcl2_431_sas",0
"Bcl2_432_sas",0
"Bcl2_433_sas",0
"Bcl2_434_sas",0
"Bcl2_435_sas",0
"Bcl2_436_sas",0
"Bcl2_437_sas",0
"Bcl2_438_sas",0
"Bcl2_439_sas",0
"Bcl2_44_sas",0
"Bcl2_440_sas",0
"Bcl2_441_sas",0
"Bcl2_442_sas",0
"Bcl2_443_sas",0
"Bcl2_444_sas",0
"Bcl2_445_sas",0
"Bcl2_446_sas",1
"Bcl2_447_sas",1
"Bcl2_448_sas",0
"Bcl2_449_sas",0
"Bcl2_45_sas",0
"Bcl2_450_sas",0
"Bcl2_451_sas",0
"Bcl2_452_sas",0
"Bcl2_453_sas",0
"Bcl2_454_sas",0
"Bcl2_455_sas",0
"Bcl2_456_sas",0
"Bcl2_457_sas",0
"Bcl2_458_sas",0
"Bcl2_459_sas",0
"Bcl2_46_sas",0
"Bcl2_460_sas",0
"Bcl2_461_sas",0
"Bcl2_462_sas",0
"Bcl2_463_sas",0
"Bcl2_464_sas",0
"Bcl2_465_sas",0
"Bcl2_466_sas",0
"Bcl2_467_sas",0
"Bcl2_468_sas",0
"Bcl2_469_sas",0
"Bcl2_47_sas",0
"Bcl2_470_sas",0
"Bcl2_471_sas",0
"Bcl2_472_sas",0
"Bcl2_473_sas",0
"Bcl2_474_sas",0
"Bcl2_475_sas",0
"Bcl2_476_sas",0
"Bcl2_477_sas",0
"Bcl2_478_sas",0
"Bcl2_479_sas",0
"Bcl2_48_sas",0
"Bcl2_480_sas",0
"Bcl2_481_sas",0
"Bcl2_482_sas",0
"Bcl2_483_sas",0
"Bcl2_484_sas",0
"Bcl2_485_sas",0
"Bcl2_486_sas",0
"Bcl2_487_sas",0
"Bcl2_488_sas",0
"Bcl2_489_sas",0
"Bcl2_49_sas",0
"Bcl2_490_sas",0
"Bcl2_491_sas",0
"Bcl2_492_sas",0
"Bcl2_493_sas",0
"Bcl2_494_sas",0
"Bcl2_495_sas",0
"Bcl2_496_sas",0
"Bcl2_497_sas",0
"Bcl2_498_sas",0
"Bcl2_499_sas",0
"Bcl2_50_sas",0
"Bcl2_500_sas",1
"Bcl2_501_sas",0
"Bcl2_502_sas",1
"Bcl2_503_sas",0
"Bcl2_504_sas",0
"Bcl2_505_sas",0
"Bcl2_506_sas",0
"Bcl2_507_sas",0
"Bcl2_508_sas",0
"Bcl2_509_sas",0
"Bcl2_51_sas",0
"Bcl2_510_sas",1
"Bcl2_511_sas",1
"Bcl2_512_sas",1
"Bcl2_513_sas",1
"Bcl2_514_sas",1
"Bcl2_515_sas",0
"Bcl2_516_sas",0
"Bcl2_517_sas",0
"Bcl2_518_sas",0
"Bcl2_519_sas",0
"Bcl2_52_sas",0
"Bcl2_520_sas",0
"Bcl2_521_sas",0
"Bcl2_522_sas",0
"Bcl2_523_sas",1
"Bcl2_524_sas",1
"Bcl2_525_sas",1
"Bcl2_526_sas",1
"Bcl2_527_sas",1
"Bcl2_528_sas",0
"Bcl2_529_sas",0
"Bcl2_53_sas",0
"Bcl2_530_sas",0
"Bcl2_531_sas",0
"Bcl2_532_sas",0
"Bcl2_533_sas",0
"Bcl2_535_sas",1
"Bcl2_536_sas",1
"Bcl2_537_sas",1
"Bcl2_538_sas",1
"Bcl2_539_sas",0
"Bcl2_54_sas",0
"Bcl2_540_sas",0
"Bcl2_541_sas",1
"Bcl2_542_sas",0
"Bcl2_543_sas",1
"Bcl2_544_sas",1
"Bcl2_545_sas",1
"Bcl2_546_sas",0
"Bcl2_547_sas",1
"Bcl2_548_sas",0
"Bcl2_549_sas",1
"Bcl2_55_sas",0
"Bcl2_550_sas",1
"Bcl2_551_sas",1
"Bcl2_552_sas",1
"Bcl2_553_sas",0
"Bcl2_554_sas",0
"Bcl2_555_sas",0
"Bcl2_556_sas",0
"Bcl2_557_sas",0
"Bcl2_558_sas",0
"Bcl2_559_sas",0
"Bcl2_56_sas",0
"Bcl2_560_sas",0
"Bcl2_561_sas",0
"Bcl2_562_sas",1
"Bcl2_563_sas",1
"Bcl2_564_sas",1
"Bcl2_565_sas",1
"Bcl2_566_sas",0
"Bcl2_567_sas",0
"Bcl2_568_sas",0
"Bcl2_569_sas",0
"Bcl2_57_sas",0
"Bcl2_570_sas",0
"Bcl2_571_sas",1
"Bcl2_572_sas",1
"Bcl2_573_sas",0
"Bcl2_574_sas",1
"Bcl2_575_sas",0
"Bcl2_576_sas",1
"Bcl2_577_sas",1
"Bcl2_578_sas",1
"Bcl2_579_sas",1
"Bcl2_58_sas",0
"Bcl2_580_sas",0
"Bcl2_581_sas",0
"Bcl2_582_sas",0
"Bcl2_583_sas",0
"Bcl2_584_sas",1
"Bcl2_585_sas",1
"Bcl2_586_sas",0
"Bcl2_588_sas",0
"Bcl2_589_sas",0
"Bcl2_59_sas",0
"Bcl2_590_sas",0
"Bcl2_591_sas",0
"Bcl2_592_sas",0
"Bcl2_593_sas",0
"Bcl2_594_sas",0
"Bcl2_595_sas",0
"Bcl2_596_sas",0
"Bcl2_597_sas",1
"Bcl2_598_sas",0
"Bcl2_599_sas",0
"Bcl2_60_sas",0
"Bcl2_600_sas",0
"Bcl2_601_sas",0
"Bcl2_602_sas",0
"Bcl2_603_sas",0
"Bcl2_604_sas",0
"Bcl2_605_sas",0
"Bcl2_606_sas",0
"Bcl2_607_sas",0
"Bcl2_608_sas",0
"Bcl2_609_sas",0
"Bcl2_61_sas",0
"Bcl2_610_sas",0
"Bcl2_611_sas",0
"Bcl2_612_sas",0
"Bcl2_613_sas",0
"Bcl2_614_sas",0
"Bcl2_615_sas",0
"Bcl2_616_sas",0
"Bcl2_617_sas",0
"Bcl2_618_sas",0
"Bcl2_619_sas",1
"Bcl2_62_sas",0
"Bcl2_620_sas",0
"Bcl2_621_sas",0
"Bcl2_622_sas",0
"Bcl2_623_sas",0
"Bcl2_624_sas",0
"Bcl2_625_sas",0
"Bcl2_626_sas",0
"Bcl2_627_sas",1
"Bcl2_628_sas",0
"Bcl2_629_sas",0
"Bcl2_63_sas",0
"Bcl2_630_sas",1
"Bcl2_631_sas",1
"Bcl2_632_sas",1
"Bcl2_633_sas",1
"Bcl2_634_sas",1
"Bcl2_635_sas",0
"Bcl2_636_sas",0
"Bcl2_637_sas",0
"Bcl2_638_sas",1
"Bcl2_639_sas",1
"Bcl2_64_sas",0
"Bcl2_640_sas",0
"Bcl2_641_sas",0
"Bcl2_642_sas",0
"Bcl2_643_sas",0
"Bcl2_644_sas",0
"Bcl2_645_sas",0
"Bcl2_646_sas",0
"Bcl2_647_sas",0
"Bcl2_648_sas",0
"Bcl2_649_sas",1
"Bcl2_65_sas",0
"Bcl2_650_sas",1
"Bcl2_651_sas",1
"Bcl2_652_sas",1
"Bcl2_653_sas",0
"Bcl2_654_sas",0
"Bcl2_655_sas",0
"Bcl2_656_sas",0
"Bcl2_657_sas",0
"Bcl2_658_sas",0
"Bcl2_659_sas",0
"Bcl2_66_sas",0
"Bcl2_660_sas",1
"Bcl2_661_sas",1
"Bcl2_662_sas",0
"Bcl2_663_sas",0
"Bcl2_664_sas",1
"Bcl2_665_sas",1
"Bcl2_666_sas",1
"Bcl2_667_sas",0
"Bcl2_668_sas",0
"Bcl2_669_sas",1
"Bcl2_67_sas",0
"Bcl2_670_sas",0
"Bcl2_671_sas",1
"Bcl2_672_sas",0
"Bcl2_673_sas",0
"Bcl2_674_sas",0
"Bcl2_675_sas",0
"Bcl2_676_sas",1
"Bcl2_677_sas",1
"Bcl2_678_sas",1
"Bcl2_679_sas",0
"Bcl2_68_sas",0
"Bcl2_680_sas",0
"Bcl2_681_sas",0
"Bcl2_682_sas",0
"Bcl2_683_sas",0
"Bcl2_684_sas",0
"Bcl2_685_sas",0
"Bcl2_686_sas",0
"Bcl2_687_sas",1
"Bcl2_688_sas",0
"Bcl2_689_sas",1
"Bcl2_69_sas",0
"Bcl2_690_sas",0
"Bcl2_691_sas",0
"Bcl2_692_sas",1
"Bcl2_693_sas",0
"Bcl2_694_sas",0
"Bcl2_695_sas",0
"Bcl2_696_sas",0
"Bcl2_697_sas",0
"Bcl2_698_sas",0
"Bcl2_699_sas",0
"Bcl2_70_sas",0
"Bcl2_700_sas",0
"Bcl2_701_sas",0
"Bcl2_702_sas",0
"Bcl2_703_sas",0
"Bcl2_704_sas",1
"Bcl2_705_sas",0
"Bcl2_706_sas",1
"Bcl2_707_sas",1
"Bcl2_708_sas",1
"Bcl2_709_sas",0
"Bcl2_71_sas",0
"Bcl2_710_sas",0
"Bcl2_711_sas",0
"Bcl2_712_sas",0
"Bcl2_713_sas",0
"Bcl2_714_sas",0
"Bcl2_715_sas",0
"Bcl2_716_sas",0
"Bcl2_717_sas",1
"Bcl2_718_sas",1
"Bcl2_719_sas",0
"Bcl2_72_sas",0
"Bcl2_720_sas",1
"Bcl2_721_sas",0
"Bcl2_722_sas",0
"Bcl2_723_sas",0
"Bcl2_724_sas",0
"Bcl2_725_sas",0
"Bcl2_726_sas",0
"Bcl2_727_sas",0
"Bcl2_728_sas",0
"Bcl2_729_sas",0
"Bcl2_73_sas",0
"Bcl2_730_sas",0
"Bcl2_731_sas",0
"Bcl2_732_sas",0
"Bcl2_733_sas",0
"Bcl2_734_sas",0
"Bcl2_735_sas",0
"Bcl2_736_sas",0
"Bcl2_737_sas",0
"Bcl2_738_sas",0
"Bcl2_739_sas",0
"Bcl2_74_sas",0
"Bcl2_740_sas",0
"Bcl2_741_sas",0
"Bcl2_742_sas",0
"Bcl2_743_sas",1
"Bcl2_744_sas",1
"Bcl2_745_sas",1
"Bcl2_746_sas",0
"Bcl2_747_sas",0
"Bcl2_748_sas",1
"Bcl2_749_sas",1
"Bcl2_75_sas",0
"Bcl2_750_sas",0
"Bcl2_751_sas",1
"Bcl2_752_sas",1
"Bcl2_753_sas",0
"Bcl2_754_sas",1
"Bcl2_755_sas",1
"Bcl2_756_sas",1
"Bcl2_757_sas",1
"Bcl2_758_sas",0
"Bcl2_759_sas",0
"Bcl2_76_sas",0
"Bcl2_760_sas",1
"Bcl2_761_sas",1
"Bcl2_762_sas",0
"Bcl2_763_sas",0
"Bcl2_764_sas",1
"Bcl2_765_sas",1
"Bcl2_766_sas",1
"Bcl2_767_sas",1
"Bcl2_768_sas",0
"Bcl2_769_sas",1
"Bcl2_77_sas",0
"Bcl2_770_sas",1
"Bcl2_771_sas",0
"Bcl2_772_sas",0
"Bcl2_773_sas",1
"Bcl2_774_sas",0
"Bcl2_775_sas",1
"Bcl2_776_sas",0
"Bcl2_777_sas",0
"Bcl2_778_sas",1
"Bcl2_779_sas",0
"Bcl2_78_sas",0
"Bcl2_780_sas",0
"Bcl2_781_sas",0
"Bcl2_782_sas",1
"Bcl2_783_sas",0
"Bcl2_784_sas",0
"Bcl2_785_sas",0
"Bcl2_786_sas",0
"Bcl2_787_sas",0
"Bcl2_788_sas",0
"Bcl2_789_sas",1
"Bcl2_79_sas",0
"Bcl2_790_sas",1
"Bcl2_791_sas",0
"Bcl2_792_sas",0
"Bcl2_793_sas",0
"Bcl2_794_sas",0
"Bcl2_795_sas",0
"Bcl2_796_sas",0
"Bcl2_797_sas",0
"Bcl2_798_sas",0
"Bcl2_799_sas",0
"Bcl2_80_sas",0
"Bcl2_800_sas",0
"Bcl2_801_sas",0
"Bcl2_802_sas",0
"Bcl2_803_sas",0
"Bcl2_804_sas",0
"Bcl2_805_sas",1
"Bcl2_806_sas",0
"Bcl2_807_sas",0
"Bcl2_808_sas",0
"Bcl2_809_sas",1
"Bcl2_81_sas",0
"Bcl2_810_sas",1
"Bcl2_811_sas",1
"Bcl2_812_sas",0
"Bcl2_813_sas",0
"Bcl2_814_sas",0
"Bcl2_815_sas",0
"Bcl2_816_sas",0
"Bcl2_817_sas",0
"Bcl2_818_sas",1
"Bcl2_819_sas",1
"Bcl2_82_sas",0
"Bcl2_820_sas",0
"Bcl2_821_sas",1
"Bcl2_822_sas",0
"Bcl2_823_sas",0
"Bcl2_824_sas",0
"Bcl2_825_sas",0
"Bcl2_826_sas",0
"Bcl2_827_sas",0
"Bcl2_828_sas",1
"Bcl2_829_sas",0
"Bcl2_83_sas",0
"Bcl2_830_sas",0
"Bcl2_831_sas",0
"Bcl2_832_sas",0
"Bcl2_833_sas",0
"Bcl2_834_sas",0
"Bcl2_835_sas",0
"Bcl2_836_sas",0
"Bcl2_837_sas",1
"Bcl2_838_sas",0
"Bcl2_839_sas",0
"Bcl2_84_sas",0
"Bcl2_840_sas",0
"Bcl2_841_sas",0
"Bcl2_842_sas",0
"Bcl2_843_sas",0
"Bcl2_844_sas",1
"Bcl2_845_sas",0
"Bcl2_846_sas",0
"Bcl2_847_sas",0
"Bcl2_848_sas",1
"Bcl2_849_sas",0
"Bcl2_85_sas",0
"Bcl2_850_sas",0
"Bcl2_851_sas",1
"Bcl2_852_sas",1
"Bcl2_853_sas",1
"Bcl2_854_sas",1
"Bcl2_855_sas",0
"Bcl2_856_sas",0
"Bcl2_857_sas",0
"Bcl2_858_sas",0
"Bcl2_859_sas",0
"Bcl2_86_sas",1
"Bcl2_860_sas",0
"Bcl2_861_sas",0
"Bcl2_862_sas",0
"Bcl2_863_sas",0
"Bcl2_864_sas",1
"Bcl2_865_sas",1
"Bcl2_866_sas",0
"Bcl2_867_sas",1
"Bcl2_868_sas",1
"Bcl2_869_sas",1
"Bcl2_87_sas",0
"Bcl2_870_sas",0
"Bcl2_871_sas",0
"Bcl2_872_sas",1
"Bcl2_873_sas",0
"Bcl2_874_sas",1
"Bcl2_875_sas",1
"Bcl2_876_sas",1
"Bcl2_877_sas",1
"Bcl2_878_sas",1
"Bcl2_879_sas",0
"Bcl2_88_sas",0
"Bcl2_880_sas",1
"Bcl2_881_sas",1
"Bcl2_882_sas",0
"Bcl2_883_sas",0
"Bcl2_884_sas",1
"Bcl2_885_sas",1
"Bcl2_886_sas",0
"Bcl2_887_sas",0
"Bcl2_888_sas",0
"Bcl2_889_sas",0
"Bcl2_89_sas",0
"Bcl2_890_sas",1
"Bcl2_891_sas",1
"Bcl2_892_sas",1
"Bcl2_893_sas",1
"Bcl2_894_sas",1
"Bcl2_895_sas",1
"Bcl2_896_sas",1
"Bcl2_897_sas",0
"Bcl2_898_sas",0
"Bcl2_899_sas",0
"Bcl2_90_sas",0
"Bcl2_900_sas",0
"Bcl2_901_sas",1
"Bcl2_902_sas",0
"Bcl2_903_sas",0
"Bcl2_904_sas",1
"Bcl2_905_sas",1
"Bcl2_906_sas",1
"Bcl2_907_sas",1
"Bcl2_908_sas",1
"Bcl2_909_sas",1
"Bcl2_91_sas",0
"Bcl2_910_sas",1
"Bcl2_911_sas",0
"Bcl2_912_sas",0
"Bcl2_913_sas",0
"Bcl2_914_sas",1
"Bcl2_915_sas",0
"Bcl2_916_sas",0
"Bcl2_917_sas",0
"Bcl2_918_sas",0
"Bcl2_919_sas",0
"Bcl2_92_sas",0
"Bcl2_920_sas",0
"Bcl2_921_sas",0
"Bcl2_922_sas",0
"Bcl2_923_sas",0
"Bcl2_93_sas",1
"Bcl2_94_sas",0
"Bcl2_943_sas",0
"Bcl2_944_sas",0
"Bcl2_945_sas",0
"Bcl2_946_sas",0
"Bcl2_947_sas",0
"Bcl2_948_sas",0
"Bcl2_949_sas",0
"Bcl2_95_sas",1
"Bcl2_950_sas",0
"Bcl2_951_sas",0
"Bcl2_952_sas",1
"Bcl2_953_sas",0
"Bcl2_954_sas",0
"Bcl2_955_sas",0
"Bcl2_956_sas",0
"Bcl2_957_sas",1
"Bcl2_958_sas",1
"Bcl2_959_sas",0
"Bcl2_96_sas",0
"Bcl2_960_sas",0
"Bcl2_961_sas",1
"Bcl2_962_sas",0
"Bcl2_963_sas",0
"Bcl2_964_sas",1
"Bcl2_965_sas",1
"Bcl2_966_sas",1
"Bcl2_967_sas",1
"Bcl2_968_sas",1
"Bcl2_969_sas",1
"Bcl2_97_sas",0
"Bcl2_970_sas",0
"Bcl2_971_sas",0
"Bcl2_972_sas",0
"Bcl2_973_sas",1
"Bcl2_974_sas",1
"Bcl2_975_sas",1
"Bcl2_976_sas",0
"Bcl2_977_sas",0
"Bcl2_978_sas",0
"Bcl2_979_sas",0
"Bcl2_98_sas",1
"Bcl2_980_sas",0
"Bcl2_981_sas",0
"Bcl2_982_sas",1
"Bcl2_983_sas",1
"Bcl2_984_sas",0
"Bcl2_985_sas",1
"Bcl2_986_sas",0
"Bcl2_987_sas",0
"Bcl2_988_sas",0
"Bcl2_989_sas",1
"Bcl2_99_sas",0
"Bcl2_990_sas",1
"Bcl2_991_sas",1
"Bcl2_992_sas",1
"Bcl2_993_sas",1
"Bcl2_994_sas",1
"Bcl2_995_sas",1
"Bcl2_996_sas",1
"Bcl2_997_sas",0
"Bcl2_998_sas",0
"Bcl2_999_sas",1
"hMyc_1000_sas",0
"hMyc_1001_sas",0
"hMyc_1002_sas",0
"hMyc_1003_sas",0
"hMyc_1004_sas",1
"hMyc_1005_sas",0
"hMyc_1006_sas",0
"hMyc_1007_sas",0
"hMyc_1008_sas",0
"hMyc_1009_sas",0
"hMyc_1010_sas",0
"hMyc_1011_sas",0
"hMyc_1012_sas",0
"hMyc_1013_sas",0
"hMyc_1014_sas",0
"hMyc_1015_sas",0
"hMyc_1016_sas",0
"hMyc_1017_sas",0
"hMyc_1018_sas",0
"hMyc_1019_sas",0
"hMyc_1020_sas",0
"hMyc_1021_sas",0
"hMyc_1022_sas",0
"hMyc_1023_sas",0
"hMyc_1024_sas",0
"hMyc_1025_sas",0
"hMyc_1026_sas",0
"hMyc_1027_sas",0
"hMyc_1028_sas",0
"hMyc_1029_sas",0
"hMyc_1030_sas",0
"hMyc_1031_sas",0
"hMyc_1032_sas",0
"hMyc_1033_sas",0
"hMyc_1034_sas",0
"hMyc_1035_sas",0
"hMyc_1036_sas",0
"hMyc_1037_sas",0
"hMyc_1038_sas",0
